Order ID,Order Date,Customer ID,Product ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Quantity,Size,Unit Price,Revenue,Profit,Day,Weekday,Month,Year
XNM-14163-951,2019-12-04,78224-60622-KH,E-L-2.5,Shelli Keynd,skeynd9o@narod.ru,+1 (903) 299-3053,9 Iowa Court,Tyler,United States,75799,No,Excelsa,Light Roast,6,2.5,34.154999999999994,204.92999999999995,3.7570499999999996,4,Wednesday,12,2019
BLI-21697-702,2019-12-05,21141-12455-VB,A-M-0.5,Shelli De Banke,sdejo@newsvine.com,+1 (314) 496-2561,290 Ridgeview Way,Saint Louis,United States,63169,Yes,Arabica,Medium Roast,2,0.5,6.75,13.5,0.6074999999999999,5,Thursday,12,2019
SQT-07286-736,2019-12-08,87726-16941-QW,A-M-1,Nevsa Fields,,+1 (617) 535-7583,09 Lotheville Place,Boston,United States,2298,No,Arabica,Medium Roast,6,1.0,11.25,67.5,1.0125,8,Sunday,12,2019
IKL-95976-565,2019-12-09,53486-73919-BQ,A-M-1,Rod Gowdie,,+1 (360) 347-6756,7 Hansons Trail,Milwaukee,United States,53277,No,Arabica,Medium Roast,2,1.0,11.25,22.5,1.0125,9,Monday,12,2019
AKV-93064-769,2019-12-12,22305-40299-CY,L-D-0.5,Terry Sheryn,tsheryn31@mtv.com,+1 (516) 826-3780,58147 Eagle Crest Court,Port Washington,United States,11054,Yes,Liberica,Dark Roast,1,0.5,7.77,7.77,1.0101,12,Thursday,12,2019
BQK-38412-229,2019-12-13,90392-73338-BC,R-L-0.2,Natal Vigrass,nvigrasski@ezinearticles.com,+44 (336) 257-7415,1375 Parkside Junction,Whitwell,United Kingdom,DL10,No,Robusta,Light Roast,3,0.2,3.5849999999999995,10.754999999999999,0.21509999999999996,13,Friday,12,2019
WOR-52762-511,2019-12-14,04739-85772-QT,E-L-2.5,Elysee Sketch,,+1 (775) 947-1470,2 Gina Drive,Sparks,United States,89436,Yes,Excelsa,Light Roast,6,2.5,34.154999999999994,204.92999999999995,3.7570499999999996,14,Saturday,12,2019
BWR-85735-955,2019-12-14,32638-38620-AX,L-M-1,Burnard Bartholin,bbartholin59@xinhuanet.com,+1 (918) 720-2715,19600 Scofield Trail,Tulsa,United States,74103,Yes,Liberica,Medium Roast,3,1.0,14.55,43.650000000000006,1.8915000000000002,14,Saturday,12,2019
VIO-27668-766,2019-12-15,10074-20104-NN,R-D-2.5,Dick Drinkall,ddrinkallcx@psu.edu,+1 (865) 407-3871,82460 Grover Parkway,Knoxville,United States,37939,Yes,Robusta,Dark Roast,1,2.5,20.584999999999997,20.584999999999997,1.2350999999999999,15,Sunday,12,2019
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,Aurelia Burgwin,aburgwingp@redcross.org,+1 (314) 407-3962,0 Amoth Alley,Migrate,United States,41905,Yes,Robusta,Light Roast,4,2.5,27.484999999999996,109.93999999999998,1.6490999999999998,16,Monday,12,2019
LBZ-75997-047,2019-12-17,40946-22090-FP,A-M-2.5,Norene Magauran,nmagauran2n@51.la,,567 Artisan Place,Fresno,United States,93762,No,Arabica,Medium Roast,6,2.5,25.874999999999996,155.24999999999997,2.3287499999999994,17,Tuesday,12,2019
CBT-15092-420,2019-12-17,71364-35210-HS,L-M-0.5,Wain Cholomin,wcholomince@about.com,+44 (512) 340-9049,566 Arrowood Way,Birmingham,United Kingdom,B12,Yes,Liberica,Medium Roast,1,0.5,8.73,8.73,1.1349,17,Tuesday,12,2019
BPC-54727-307,2019-12-21,18684-73088-YL,R-L-1,Gaspar McGavin,gmcgavinhl@histats.com,+1 (570) 745-7589,573 Anhalt Park,Wilkes Barre,United States,18706,No,Robusta,Light Roast,4,1.0,11.95,47.8,0.717,21,Saturday,12,2019
ZGD-94763-868,2019-12-27,53086-67334-KT,E-L-2.5,Melli Brockway,mbrockway8r@ibm.com,+1 (515) 216-0617,0528 Thackeray Pass,Des Moines,United States,50369,Yes,Excelsa,Light Roast,1,2.5,34.154999999999994,34.154999999999994,3.7570499999999996,27,Friday,12,2019
ZSL-66684-103,2019-12-28,39193-51770-FM,E-M-0.2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,+1 (904) 330-1211,5 Prairieview Drive,Jacksonville,United States,32209,Yes,Excelsa,Medium Roast,2,0.2,4.125,8.25,0.45375,28,Saturday,12,2019
KTX-17944-494,2019-12-29,74330-29286-RO,A-L-0.2,Claudetta Rushe,crushe8n@about.me,+1 (704) 883-8274,7 Corben Plaza,Charlotte,United States,28299,Yes,Arabica,Light Roast,1,0.2,3.885,3.885,0.34964999999999996,29,Sunday,12,2019
KCW-50949-318,2019-12-30,52374-27313-IV,E-L-1,Dell Gut,dgutq2@umich.edu,+1 (281) 648-9915,30506 Bowman Avenue,Houston,United States,77293,Yes,Excelsa,Light Roast,5,1.0,14.85,74.25,1.6335,30,Monday,12,2019
BNQ-88920-567,2019-12-30,27226-53717-SY,L-D-0.2,Ilka Gurnee,igurnee5z@usnews.com,+1 (801) 642-0352,1 Troy Circle,Salt Lake City,United States,84120,No,Liberica,Dark Roast,6,0.2,3.885,23.31,0.50505,30,Monday,12,2019
THE-61147-027,2019-12-31,94091-86957-HX,L-D-1,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,Ireland,D17,No,Liberica,Dark Roast,2,1.0,12.95,25.9,1.6835,31,Tuesday,12,2019
NWT-78222-575,2019-12-31,75986-98864-EZ,A-D-0.2,Tiffany Scardafield,,+353 (232) 652-5145,69737 Hanover Center,Portarlington,Ireland,R21,No,Arabica,Dark Roast,1,0.2,2.985,2.985,0.26865,31,Tuesday,12,2019
GQA-37241-629,2020-01-01,08405-33165-BS,A-M-0.2,Fanchette Parlot,fparlotrb@forbes.com,+1 (614) 706-1246,7765 Westridge Lane,Columbus,United States,43231,Yes,Arabica,Medium Roast,2,0.2,3.375,6.75,0.30374999999999996,1,Wednesday,1,2020
JYR-22052-185,2020-01-01,39528-19971-OR,A-M-0.5,Wren Place,wplacei9@wsj.com,+1 (408) 106-8863,9 Artisan Avenue,Sunnyvale,United States,94089,Yes,Arabica,Medium Roast,2,0.5,6.75,13.5,0.6074999999999999,1,Wednesday,1,2020
RLM-96511-467,2020-01-06,43014-53743-XK,R-L-2.5,Jennica Tewelson,jtewelsonrn@samsung.com,+1 (469) 573-8379,4040 Hoard Junction,Dallas,United States,75210,No,Robusta,Light Roast,1,2.5,27.484999999999996,27.484999999999996,1.6490999999999998,6,Monday,1,2020
IZA-61469-812,2020-01-06,13561-92774-WP,L-D-2.5,Ketty Bromehead,kbromehead68@un.org,+1 (646) 586-9964,69 Birchwood Place,New York City,United States,10060,Yes,Liberica,Dark Roast,4,2.5,29.784999999999997,119.13999999999999,3.8720499999999998,6,Monday,1,2020
DLX-01059-899,2020-01-06,74940-09646-MU,R-L-1,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,+1 (832) 392-5010,94417 Boyd Trail,Houston,United States,77070,No,Robusta,Light Roast,5,1.0,11.95,59.75,0.717,6,Monday,1,2020
UDG-65353-824,2020-01-07,17514-94165-RJ,E-M-0.5,Kari Swede,kswede4g@addthis.com,+1 (405) 535-0273,94 Pleasure Circle,Oklahoma City,United States,73135,No,Excelsa,Medium Roast,4,0.5,8.25,33.0,0.9075,7,Tuesday,1,2020
QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,Alvis Elwin,aelwincr@privacy.gov.au,+1 (612) 244-0885,26 Everett Hill,Minneapolis,United States,55480,No,Liberica,Light Roast,5,0.2,4.755,23.775,0.61815,10,Friday,1,2020
PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,Elka Windress,ewindressam@marketwatch.com,+1 (443) 619-7953,78 Anderson Alley,Baltimore,United States,21239,No,Excelsa,Dark Roast,3,0.5,7.29,21.87,0.8019000000000001,10,Friday,1,2020
EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,Stan Barribal,sbarribalcn@microsoft.com,+353 (310) 256-3698,6743 Cascade Drive,Bagenalstown,Ireland,R21,Yes,Liberica,Light Roast,2,0.2,4.755,9.51,0.61815,11,Saturday,1,2020
YFX-64795-136,2020-01-15,83163-65741-IH,L-M-2.5,Madelene Prinn,mprinn5a@usa.gov,+1 (734) 909-6836,39 Dahle Road,Detroit,United States,48211,Yes,Liberica,Medium Roast,1,2.5,33.464999999999996,33.464999999999996,4.3504499999999995,15,Wednesday,1,2020
SKO-45740-621,2020-01-16,04666-71569-RI,L-M-0.5,Zacharias Kiffe,zkiffe74@cyberchimps.com,+1 (414) 703-7269,32764 Buell Pass,Milwaukee,United States,53205,Yes,Liberica,Medium Roast,2,0.5,8.73,17.46,1.1349,16,Thursday,1,2020
NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,Vinny Shoebotham,vshoebothamkv@redcross.org,+1 (212) 998-0802,93569 Hintze Way,Brooklyn,United States,11254,No,Liberica,Light Roast,2,0.5,9.51,19.02,1.2363,17,Friday,1,2020
GKQ-82603-910,2020-01-19,83737-56117-JE,R-L-1,Ameline Snazle,asnazle9l@oracle.com,+1 (334) 193-6359,246 Katie Terrace,Montgomery,United States,36109,No,Robusta,Light Roast,5,1.0,11.95,59.75,0.717,19,Sunday,1,2020
FHD-94983-982,2020-01-21,62839-56723-CH,R-M-0.5,Alexina Randals,,+1 (916) 300-4433,713 Hayes Junction,Sacramento,United States,94297,Yes,Robusta,Medium Roast,3,0.5,5.97,17.91,0.35819999999999996,21,Tuesday,1,2020
AWT-22827-563,2020-01-25,12018-75670-EU,R-L-0.2,Melania Beadle,,+353 (569) 458-9673,4418 Quincy Terrace,Moycullen,Ireland,A41,Yes,Robusta,Light Roast,1,0.2,3.5849999999999995,3.5849999999999995,0.21509999999999996,25,Saturday,1,2020
NXF-15738-707,2020-01-26,28699-16256-XV,R-D-0.5,Javier Causnett,,+1 (301) 396-9701,511 Rowland Alley,Silver Spring,United States,20910,No,Robusta,Dark Roast,2,0.5,5.369999999999999,10.739999999999998,0.32219999999999993,26,Sunday,1,2020
ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,Waylan Springall,wspringallbh@jugem.jp,+1 (626) 495-9253,99 Schurz Pass,Alhambra,United States,91841,Yes,Liberica,Light Roast,1,2.5,36.455,36.455,4.7391499999999995,27,Monday,1,2020
CWK-60159-881,2020-01-27,04671-85591-RT,E-D-0.2,Theda Grizard,tgrizard1k@odnoklassniki.ru,+1 (813) 243-2150,6 Knutson Pass,Tampa,United States,33686,Yes,Excelsa,Dark Roast,3,0.2,3.645,10.935,0.40095000000000003,27,Monday,1,2020
UEB-09112-118,2020-01-30,82718-93677-XO,A-M-0.5,Maitilde Boxill,,+1 (334) 191-0127,65 Cardinal Plaza,Montgomery,United States,36177,Yes,Arabica,Medium Roast,4,0.5,6.75,27.0,0.6074999999999999,30,Thursday,1,2020
VNC-93921-469,2020-01-31,04666-71569-RI,L-L-1,Zacharias Kiffe,zkiffe74@cyberchimps.com,+1 (414) 703-7269,32764 Buell Pass,Milwaukee,United States,53205,Yes,Liberica,Light Roast,1,1.0,15.85,15.85,2.0605,31,Friday,1,2020
AEL-51169-725,2020-02-03,37430-29579-HD,L-M-0.2,Eveleen Bletsor,ebletsor8l@vinaora.com,+1 (860) 182-4246,9076 Manley Center,West Hartford,United States,6127,Yes,Liberica,Medium Roast,6,0.2,4.365,26.19,0.56745,3,Monday,2,2020
TYH-81940-054,2020-02-04,69374-08133-RI,E-L-0.2,Cleopatra Goodrum,cgoodrumqs@goodreads.com,+1 (619) 944-5888,94 Roxbury Road,San Diego,United States,92165,No,Excelsa,Light Roast,5,0.2,4.455,22.275,0.49005,4,Tuesday,2,2020
WNR-71736-993,2020-02-05,16880-78077-FB,A-D-2.5,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Arabica,Dark Roast,6,2.5,22.884999999999998,137.31,2.0596499999999995,5,Wednesday,2,2020
WNR-71736-993,2020-02-05,16880-78077-FB,L-D-0.5,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,Liberica,Dark Roast,4,0.5,7.77,31.08,1.0101,5,Wednesday,2,2020
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,Zilvia Claisse,,+1 (612) 477-9298,529 Judy Circle,Saint Paul,United States,55123,No,Robusta,Light Roast,3,2.5,27.484999999999996,82.45499999999998,1.6490999999999998,6,Thursday,2,2020
RWR-77888-800,2020-02-07,69904-02729-YS,A-M-0.5,Annadiane Dykes,adykes1r@eventbrite.com,+1 (312) 111-6203,31 Northport Terrace,Chicago,United States,60681,No,Arabica,Medium Roast,1,0.5,6.75,6.75,0.6074999999999999,7,Friday,2,2020
HNI-91338-546,2020-02-07,67285-75317-XI,A-D-0.5,Nevins Glowacz,,+1 (608) 617-1365,8103 Maywood Center,Madison,United States,53726,No,Arabica,Dark Roast,5,0.5,5.97,29.849999999999998,0.5373,7,Friday,2,2020
MHD-95615-696,2020-02-07,27930-59250-JT,R-L-2.5,Allis Wilmore,,+1 (713) 984-5207,94 Moulton Street,Houston,United States,77260,No,Robusta,Light Roast,5,2.5,27.484999999999996,137.42499999999998,1.6490999999999998,7,Friday,2,2020
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,Heda Fromant,hfromantf4@ucsd.edu,+1 (610) 156-1700,3341 Cascade Park,Philadelphia,United States,19104,No,Arabica,Light Roast,2,0.5,7.77,15.54,0.6992999999999999,8,Saturday,2,2020
DYG-25473-881,2020-02-08,10138-31681-SD,A-D-0.2,Roxine Drivers,rdriversd4@hexun.com,+1 (913) 127-4257,842 Cardinal Court,Shawnee Mission,United States,66276,No,Arabica,Dark Roast,2,0.2,2.985,5.97,0.26865,8,Saturday,2,2020
UBW-50312-037,2020-02-09,69503-12127-YD,A-L-2.5,Nickey Dimbleby,,+1 (469) 579-2051,525 Warner Hill,Dallas,United States,75216,No,Arabica,Light Roast,4,2.5,29.784999999999997,119.13999999999999,2.6806499999999995,9,Sunday,2,2020
YIS-96268-844,2020-02-11,60221-67036-TD,E-L-0.2,Ken Lestrange,klestrange8a@lulu.com,+1 (404) 479-6402,1961 Sage Way,Atlanta,United States,30358,Yes,Excelsa,Light Roast,6,0.2,4.455,26.73,0.49005,11,Tuesday,2,2020
KIX-93248-135,2020-02-11,36605-83052-WB,A-D-0.5,Violette Hellmore,vhellmore7d@bbc.co.uk,+1 (501) 899-4038,87597 Butternut Alley,Little Rock,United States,72204,Yes,Arabica,Dark Roast,1,0.5,5.97,5.97,0.5373,11,Tuesday,2,2020
RGJ-12544-083,2020-02-12,48873-84433-PN,L-D-2.5,Carlie Harce,charce6k@cafepress.com,+353 (444) 423-0673,8 Melrose Center,D煤n Laoghaire,Ireland,A96,No,Liberica,Dark Roast,3,2.5,29.784999999999997,89.35499999999999,3.8720499999999998,12,Wednesday,2,2020
SNF-57032-096,2020-02-13,93832-04799-ID,E-D-0.5,Saree Ellesworth,,+1 (757) 211-0153,715 Oxford Lane,Newport News,United States,23605,No,Excelsa,Dark Roast,6,0.5,7.29,43.74,0.8019000000000001,13,Thursday,2,2020
ORZ-67699-748,2020-02-15,44708-78241-DF,A-M-2.5,Jodee Caldicott,jcaldicott9u@usda.gov,,2690 Oak Way,Fort Pierce,United States,34981,No,Arabica,Medium Roast,6,2.5,25.874999999999996,155.24999999999997,2.3287499999999994,15,Saturday,2,2020
OGB-91614-810,2020-02-18,08909-77713-CG,R-M-0.2,Mercedes Acott,macott6y@pagesperso-orange.fr,+1 (704) 892-0605,37340 Lerdahl Avenue,Charlotte,United States,28225,Yes,Robusta,Medium Roast,1,0.2,2.985,2.985,0.17909999999999998,18,Tuesday,2,2020
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,Arabica,Dark Roast,6,2.5,22.884999999999998,137.31,2.0596499999999995,18,Tuesday,2,2020
ALA-62598-016,2020-02-19,57145-03803-ZL,R-D-0.2,Noak Wyvill,nwyvill6b@naver.com,+44 (872) 383-2829,47 Declaration Alley,Edinburgh,United Kingdom,EH9,Yes,Robusta,Dark Roast,6,0.2,2.6849999999999996,16.11,0.16109999999999997,19,Wednesday,2,2020
SBC-95710-706,2020-02-19,85634-61759-ND,E-M-0.2,Maggy Baistow,mbaistowhu@i2i.jp,+44 (876) 508-3376,9531 Dexter Drive,Ford,United Kingdom,GL54,Yes,Excelsa,Medium Roast,2,0.2,4.125,8.25,0.45375,19,Wednesday,2,2020
ELJ-87741-745,2020-02-20,48389-71976-JB,E-L-1,Devon Magowan,dmagowan6n@fc2.com,+1 (307) 159-5237,42 Sloan Way,Cheyenne,United States,82007,No,Excelsa,Light Roast,4,1.0,14.85,59.4,1.6335,20,Thursday,2,2020
FUO-99821-974,2020-02-22,31245-81098-PJ,E-M-1,Verne Dunkerley,,+1 (763) 806-0186,5770 Crest Line Place,Minneapolis,United States,55441,No,Excelsa,Medium Roast,3,1.0,13.75,41.25,1.5125,22,Saturday,2,2020
TJG-73587-353,2020-02-22,24766-58139-GT,R-D-0.2,Kendra Glison,,+1 (202) 137-6867,1 Kipling Lane,Washington,United States,20337,Yes,Robusta,Dark Roast,3,0.2,2.6849999999999996,8.055,0.16109999999999997,22,Saturday,2,2020
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,Abbe Thys,athysfo@cdc.gov,+1 (865) 217-6208,847 Sloan Parkway,Knoxville,United States,37924,No,Robusta,Light Roast,2,0.5,7.169999999999999,14.339999999999998,0.4301999999999999,22,Saturday,2,2020
OAW-17338-101,2020-02-23,52143-35672-JF,R-D-0.2,Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,407 Roth Circle,Columbus,United States,43240,No,Robusta,Dark Roast,6,0.2,2.6849999999999996,16.11,0.16109999999999997,23,Sunday,2,2020
DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,Clement Vasiliev,cvasiliev9b@discuz.net,+1 (214) 507-8264,49 Eliot Alley,Garland,United States,75049,Yes,Liberica,Light Roast,6,0.2,4.755,28.53,0.61815,24,Monday,2,2020
REH-56504-397,2020-02-26,90961-35603-RP,A-M-2.5,Anabelle Hutchens,ahutchens6a@amazonaws.com,+1 (913) 108-5997,8 Russell Plaza,Shawnee Mission,United States,66276,No,Arabica,Medium Roast,5,2.5,25.874999999999996,129.37499999999997,2.3287499999999994,26,Wednesday,2,2020
TZD-67261-174,2020-02-27,01841-48191-NL,E-D-2.5,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,Excelsa,Dark Roast,1,2.5,27.945,27.945,3.07395,27,Thursday,2,2020
BQJ-44755-910,2020-02-28,75006-89922-VW,E-D-2.5,Murielle Lorinez,mlorineznh@whitehouse.gov,,029 Bluejay Circle,Evansville,United States,47732,No,Excelsa,Dark Roast,6,2.5,27.945,167.67000000000002,3.07395,28,Friday,2,2020
FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,Cam Jewster,cjewsterlu@moonfruit.com,+1 (937) 925-7390,24010 Sunnyside Drive,Dayton,United States,45426,Yes,Liberica,Light Roast,2,0.5,9.51,19.02,1.2363,28,Friday,2,2020
SXC-62166-515,2020-02-28,69171-65646-UC,R-L-2.5,Joceline Reddoch,jreddochnt@sun.com,+1 (863) 742-5292,79075 Helena Road,Largo,United States,34643,No,Robusta,Light Roast,5,2.5,27.484999999999996,137.42499999999998,1.6490999999999998,28,Friday,2,2020
CSW-59644-267,2020-02-28,60378-26473-FE,E-M-2.5,Benedikta Paumier,bpaumierhp@umn.edu,+353 (777) 856-8236,319 Carioca Alley,Ballisodare,Ireland,E45,Yes,Excelsa,Medium Roast,1,2.5,31.624999999999996,31.624999999999996,3.47875,28,Friday,2,2020
JTU-55897-581,2020-02-29,70290-38099-GB,R-M-0.2,Janifer Bagot,jbagot8i@mac.com,+1 (402) 659-3815,8580 Autumn Leaf Trail,Lincoln,United States,68505,No,Robusta,Medium Roast,5,0.2,2.985,14.924999999999999,0.17909999999999998,29,Saturday,2,2020
SBN-16537-046,2020-02-29,60255-12579-PZ,A-D-0.2,Hillel Mairs,hmairsn1@so-net.ne.jp,+1 (304) 834-9665,325 Forest Run Crossing,Huntington,United States,25705,No,Arabica,Dark Roast,1,0.2,2.985,2.985,0.26865,29,Saturday,2,2020
HSF-66926-425,2020-03-01,00539-42510-RY,L-D-2.5,Nickey Youles,nyoules2t@reference.com,+353 (641) 846-7654,12461 Dryden Pass,Edgeworthstown,Ireland,E25,Yes,Liberica,Dark Roast,5,2.5,29.784999999999997,148.92499999999998,3.8720499999999998,1,Sunday,3,2020
YZG-20575-451,2020-03-02,64845-00270-NO,L-L-1,Rhetta Zywicki,rzywickii4@ifeng.com,,18 Ruskin Plaza,Ballinteer,Ireland,D6W,No,Liberica,Light Roast,4,1.0,15.85,63.4,2.0605,2,Monday,3,2020
TVV-42245-088,2020-03-06,14398-43114-RV,A-M-0.2,Betti Lacasa,,+353 (930) 704-1778,4 Lindbergh Trail,Beaumont,Ireland,D17,No,Arabica,Medium Roast,4,0.2,3.375,13.5,0.30374999999999996,6,Friday,3,2020
GNL-98714-885,2020-03-07,83731-53280-YC,R-M-1,Adele McFayden,,+44 (123) 755-7484,28 Darwin Terrace,Wirral,United Kingdom,CH48,Yes,Robusta,Medium Roast,3,1.0,9.95,29.849999999999998,0.597,7,Saturday,3,2020
NNF-47422-501,2020-03-07,20260-32948-EB,E-L-0.2,Adorne Gregoratti,agregorattilq@vistaprint.com,+353 (773) 508-6581,27208 Maple Avenue,Malahide,Ireland,K36,No,Excelsa,Light Roast,6,0.2,4.455,26.73,0.49005,7,Saturday,3,2020
TVF-57766-608,2020-03-10,88420-46464-XE,L-D-0.5,Perice Eberz,peberznn@woothemes.com,+1 (530) 938-1204,490 Elmside Court,Chico,United States,95973,Yes,Liberica,Dark Roast,1,0.5,7.77,7.77,1.0101,10,Tuesday,3,2020
CKF-43291-846,2020-03-10,91829-99544-DS,E-L-2.5,Odille Thynne,othynne4w@auda.org.au,+1 (562) 132-7323,26 Oakridge Way,Whittier,United States,90605,Yes,Excelsa,Light Roast,1,2.5,34.154999999999994,34.154999999999994,3.7570499999999996,10,Tuesday,3,2020
YLE-18247-749,2020-03-11,92227-49331-QR,A-L-0.5,Reggis Pracy,,+1 (937) 683-0925,33211 Pleasure Circle,Dayton,United States,45426,Yes,Arabica,Light Roast,3,0.5,7.77,23.31,0.6992999999999999,11,Wednesday,3,2020
QXX-89943-393,2020-03-12,15673-18812-IU,R-D-0.2,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,+1 (972) 782-4187,6 Dayton Alley,Mesquite,United States,75185,No,Robusta,Dark Roast,4,0.2,2.6849999999999996,10.739999999999998,0.16109999999999997,12,Thursday,3,2020
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Excelsa,Dark Roast,1,2.5,27.945,27.945,3.07395,13,Friday,3,2020
TGF-38649-658,2020-03-15,67743-54817-UT,L-M-0.5,Berkly Imrie,bimriep3@addtoany.com,+1 (559) 761-5288,1815 Annamark Way,Fresno,United States,93704,No,Liberica,Medium Roast,2,0.5,8.73,17.46,1.1349,15,Sunday,3,2020
PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,Arleen Braidman,abraidmancf@census.gov,,4 Golf View Hill,Phoenix,United States,85099,No,Robusta,Medium Roast,3,0.5,5.97,17.91,0.35819999999999996,18,Wednesday,3,2020
EOI-02511-919,2020-03-20,66776-88682-RG,E-L-0.2,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Excelsa,Light Roast,5,0.2,4.455,22.275,0.49005,20,Friday,3,2020
EOI-02511-919,2020-03-20,66776-88682-RG,A-D-0.5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,United States,11254,No,Arabica,Dark Roast,5,0.5,5.97,29.849999999999998,0.5373,20,Friday,3,2020
EJA-79176-833,2020-03-22,91509-62250-GN,R-M-2.5,Dalia Eburah,deburahld@google.co.jp,+44 (607) 596-3921,23 Summerview Place,Birmingham,United Kingdom,B12,No,Robusta,Medium Roast,6,2.5,22.884999999999998,137.31,1.3730999999999998,22,Sunday,3,2020
LHN-75209-742,2020-03-23,01433-04270-AX,R-M-0.5,Felecia Dodgson,,+1 (973) 434-8662,48053 8th Crossing,Newark,United States,7104,Yes,Robusta,Medium Roast,6,0.5,5.97,35.82,0.35819999999999996,23,Monday,3,2020
ALM-80762-974,2020-03-23,84045-66771-SL,A-L-0.5,Charlean Keave,ckeaver1@ucoz.com,+1 (850) 410-9647,08019 Fairfield Pass,Pensacola,United States,32575,No,Arabica,Light Roast,3,0.5,7.77,23.31,0.6992999999999999,23,Monday,3,2020
RZC-75150-413,2020-03-25,92204-96636-BS,E-D-0.5,Roxie Deaconson,rdeaconsonja@archive.org,+1 (914) 524-1161,70166 Marcy Center,Yonkers,United States,10705,No,Excelsa,Dark Roast,5,0.5,7.29,36.45,0.8019000000000001,25,Wednesday,3,2020
ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,Layne Imason,limasonio@discuz.net,,9 Village Green Parkway,Houston,United States,77070,Yes,Liberica,Medium Roast,5,0.5,8.73,43.650000000000006,1.1349,26,Thursday,3,2020
ISK-42066-094,2020-03-28,41505-42181-EF,E-D-1,Sibella Rushbrooke,srushbrooke6q@youku.com,+1 (916) 214-5665,00901 Marquette Plaza,Sacramento,United States,94250,Yes,Excelsa,Dark Roast,3,1.0,12.15,36.45,1.3365,28,Saturday,3,2020
ILQ-11027-588,2020-03-29,76293-30918-DQ,E-D-1,Philipa Petrushanko,ppetrushanko5c@blinklist.com,+353 (540) 480-2145,08 Laurel Trail,Nenagh,Ireland,E45,Yes,Excelsa,Dark Roast,6,1.0,12.15,72.9,1.3365,29,Sunday,3,2020
HVQ-64398-930,2020-03-30,62979-53167-ML,A-M-0.5,Lothaire Mizzi,lmizzi26@rakuten.co.jp,+1 (214) 719-8530,74 Atwood Lane,Dallas,United States,75323,Yes,Arabica,Medium Roast,6,0.5,6.75,40.5,0.6074999999999999,30,Monday,3,2020
GSJ-01065-125,2020-03-31,69779-40609-RS,E-D-0.2,Dael Camilletti,dcamilletti5w@businesswire.com,+1 (540) 722-6065,782 American Terrace,Roanoke,United States,24009,Yes,Excelsa,Dark Roast,4,0.2,3.645,14.58,0.40095000000000003,31,Tuesday,3,2020
XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,Lem Pennacci,lpennaccieo@statcounter.com,+1 (254) 597-0519,23 Kinsman Way,Waco,United States,76711,No,Excelsa,Light Roast,6,0.5,8.91,53.46,0.9801,5,Sunday,4,2020
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,Donalt Sangwin,dsangwinfu@weebly.com,+1 (301) 879-4079,47 Granby Junction,Hyattsville,United States,20784,No,Arabica,Medium Roast,4,0.5,6.75,27.0,0.6074999999999999,7,Tuesday,4,2020
JZC-31180-557,2020-04-07,09171-42203-EB,L-M-2.5,Rachelle Elizabeth,relizabethh5@live.com,+1 (918) 203-3263,2668 Dixon Plaza,Tulsa,United States,74184,No,Liberica,Medium Roast,1,2.5,33.464999999999996,33.464999999999996,4.3504499999999995,7,Tuesday,4,2020
